platform,content_id,author,text,title,description,hashtags,view_count,like_count,comment_count,engagement_score,posted_at,url,duration_seconds
youtube,hPw4rv-YOx4,Aylen Park,Trying LANEIGE DONUT lip balms?!😍🍩💄#kbeauty #korean #laneige #koreanmakeup #lipstick ,Trying LANEIGE DONUT lip balms?!😍🍩💄#kbeauty #korean #laneige #koreanmakeup #lipstick,,,1504459,51491,488,52467,2025-05-17T23:35:34,https://www.youtube.com/watch?v=hPw4rv-YOx4,103
youtube,zYV3zUtNuKQ,LANEIGE US,"HAVE YOU TRIED THIS SHIMMER REFRESHER??! ✨👀💖 Laneige Stardust Lip Glowy Balm A little shimmer for your lips and a sparkling little sip 💖🧊✨

This Stardust Shimmer Refresher is inspired by the high-shine and out-of-this-world hydration of our Stardust Lip Glowy Balm, in Pink Supernova and Milky Way!

Shop now @Sephora, @kohls, and us.laneige.com

#laneige #kbeauty #koreanskincare #lip #shimmer #shimmerlip",HAVE YOU TRIED THIS SHIMMER REFRESHER??! ✨👀💖 Laneige Stardust Lip Glowy Balm,"A little shimmer for your lips and a sparkling little sip 💖🧊✨

This Stardust Shimmer Refresher is inspired by the high-shine and out-of-this-world hydration of our Stardust Lip Glowy Balm, in Pink Supernova and Milky Way!

Shop now @Sephora, @kohls, and us.laneige.com

#laneige #kbeauty #koreanskincare #lip #shimmer #shimmerlip",,86133,3122,118,3358,2025-12-18T20:11:49,https://www.youtube.com/watch?v=zYV3zUtNuKQ,10
youtube,Ep-ZLAW0B_o,LANEIGE US,"NAME A BETTER LINEUP WE’LL WAIT 👀🤝 Laneige Lip Sleeping Mask POV: Your lips are about to get the hydration they deserve 💖

Nourishing, antioxidant-rich, and oh-so-soft by morning- tell us, which lip sleeping mask is your fave?

Shop now @sephora, #sephora @kohls, and our site! ✨

#kbeauty #laneige #lipmask",NAME A BETTER LINEUP WE’LL WAIT 👀🤝 Laneige Lip Sleeping Mask,"POV: Your lips are about to get the hydration they deserve 💖

Nourishing, antioxidant-rich, and oh-so-soft by morning- tell us, which lip sleeping mask is your fave?

Shop now @sephora, #sephora @kohls, and our site! ✨

#kbeauty #laneige #lipmask",,522496,16073,974,18021,2025-10-26T20:09:55,https://www.youtube.com/watch?v=Ep-ZLAW0B_o,20
youtube,qm7aHBMyfFE,Amber Marie ,Laneige Bubble Tea Lip Sleeping Masks & Lip Glowy Balms! 💚💜🧋 ​⁠@LANEIGE_US ,Laneige Bubble Tea Lip Sleeping Masks & Lip Glowy Balms! 💚💜🧋 ​⁠@LANEIGE_US,,,3709594,135319,361,136041,2025-05-14T13:24:43,https://www.youtube.com/watch?v=qm7aHBMyfFE,48
youtube,RYTw2gcyggk,LANEIGE US,"NEW LANEIGE JUST DROPPED!!!  Meet the Perfect Renew Oil to Foam Cleanser and 3x Advanced Cream ✨ Meet the ✨ Perfect Renew 3X Collection ✨ our ultimate anti-aging trio backed by Korean Skincare Innovation:

💛 Perfect Renew 3X Nourishing Oil-to-Foam Cleanser
️ ✔️ Double Cleanse in one step! Nourishing 2-in-1 cleanser that melts away daily makeup + impurities while improving visible signs of aging and boosting glow
✔️ Amino acid-derived cleansing agents & Smart Micellar Cleansing Technology™ effectively dissolve away makeup, sunscreen, oil, and impurities

💛 Perfect Renew 3X Serum
✔️ Our #1 Bestselling Serum in Korea!
✔️ Visibly improves wrinkles, firmness & glow with potent 3-in-1 serum formula
✔️ Unique triple chamber packaging preserves maximum potency until dispensed into one combined, supercharged serum with Encapsulated Retinol, 3x Peptides, & RE.D Flavonoid™

💛 Perfect Renew 3X Cream
✔️ Visibly improves firmness & wrinkles
✔️ Smooths skin’s texture
✔️ Vitamin E boosts antioxidants + RE.D Flavonoid™ improves radiance

Get the entire Perfect Renew Collection today on @amazon and on us.laneige.com

#laneige #amazon #oilcleanser #oilpulling #cleanser #makeupremover #oilyskin #clean #kbeauty #amazonbeauty #amazonfinds #amazonprime #amazonproducts  #amazon #serum #antiaging #retinol #effects #whatsinmybag #preppy #preppyaesthetic #luxury #gold #kbeauty #koreanskincare",NEW LANEIGE JUST DROPPED!!!  Meet the Perfect Renew Oil to Foam Cleanser and 3x Advanced Cream ✨,"Meet the ✨ Perfect Renew 3X Collection ✨ our ultimate anti-aging trio backed by Korean Skincare Innovation:

💛 Perfect Renew 3X Nourishing Oil-to-Foam Cleanser
️ ✔️ Double Cleanse in one step! Nourishing 2-in-1 cleanser that melts away daily makeup + impurities while improving visible signs of aging and boosting glow
✔️ Amino acid-derived cleansing agents & Smart Micellar Cleansing Technology™ effectively dissolve away makeup, sunscreen, oil, and impurities

💛 Perfect Renew 3X Serum
✔️ Our #1 Bestselling Serum in Korea!
✔️ Visibly improves wrinkles, firmness & glow with potent 3-in-1 serum formula
✔️ Unique triple chamber packaging preserves maximum potency until dispensed into one combined, supercharged serum with Encapsulated Retinol, 3x Peptides, & RE.D Flavonoid™

💛 Perfect Renew 3X Cream
✔️ Visibly improves firmness & wrinkles
✔️ Smooths skin’s texture
✔️ Vitamin E boosts antioxidants + RE.D Flavonoid™ improves radiance

Get the entire Perfect Renew Collection today on @amazon and on us.laneige.com

#laneige #amazon #oilcleanser #oilpulling #cleanser #makeupremover #oilyskin #clean #kbeauty #amazonbeauty #amazonfinds #amazonprime #amazonproducts  #amazon #serum #antiaging #retinol #effects #whatsinmybag #preppy #preppyaesthetic #luxury #gold #kbeauty #koreanskincare",,373231,10271,472,11215,2025-06-06T21:34:43,https://www.youtube.com/watch?v=RYTw2gcyggk,21
youtube,dSJ21VU0XKs,LANEIGE US,"""I really like Laneige's lip products"" 😂 Meet Laneige's #1 fan. TT: @sxftsxph #humor Shop on Sephora: https://www.sephora.com/product/P420652
Shop on Amazon: https://www.amazon.com/dp/B07XXPHQZK
Shop on Laneige: https://us.laneige.com/products/lip-sleeping-mask

The little pink jar that we know and love is filled with antioxidant-rich ingredients to nourish and visibly smooth your lips. 

Apply Lip Sleeping Mask before you go to bed to strengthen lips moisture barrier and deeply hydrate lips while you sleep 💗

Shop all the flavors of Lip Sleeping Mask today at @Sephora, #Sephora at @kohls, @amazon and on us.laneige.com 

#laneige #kbeauty #koreanskincare #beauty #skincare #sephora #sephorahaul #lipgloss #glossy #lips #lipcare #vlog #beautyvlog #satisfying #satisfyingvideo #moisturebarrier #humor #trend","""I really like Laneige's lip products"" 😂 Meet Laneige's #1 fan. TT: @sxftsxph #humor","Shop on Sephora: https://www.sephora.com/product/P420652
Shop on Amazon: https://www.amazon.com/dp/B07XXPHQZK
Shop on Laneige: https://us.laneige.com/products/lip-sleeping-mask

The little pink jar that we know and love is filled with antioxidant-rich ingredients to nourish and visibly smooth your lips. 

Apply Lip Sleeping Mask before you go to bed to strengthen lips moisture barrier and deeply hydrate lips while you sleep 💗

Shop all the flavors of Lip Sleeping Mask today at @Sephora, #Sephora at @kohls, @amazon and on us.laneige.com 

#laneige #kbeauty #koreanskincare #beauty #skincare #sephora #sephorahaul #lipgloss #glossy #lips #lipcare #vlog #beautyvlog #satisfying #satisfyingvideo #moisturebarrier #humor #trend",,4664900,57522,1177,59876,2025-06-15T13:01:11,https://www.youtube.com/watch?v=dSJ21VU0XKs,6
youtube,J3SFvMa5SG8,LANEIGE US,"PROBABLY NEEDED A HUG GOT A LIPPIE ICECREAM INSTEAD 🍨✨ Laneige Lip Sleeping Mask Sundae lips, every day 🍨💖

Our Lip Sleeping Mask gently exfoliates and deeply hydrates with Berry Fruit Complex, Shea Butter + Vitamin C- so you wake up with your softest lips ever.

What flavors would you scoop into your jar?

Find them all at @Sephora , #sephora, @kohls  , and our site!

#baskinrobbins #rainbowsherbet #lipsleepingmask #hydration #lipbalm #lipmask #lipcare #kbeauty #koreanskincare #laneigeus",PROBABLY NEEDED A HUG GOT A LIPPIE ICECREAM INSTEAD 🍨✨ Laneige Lip Sleeping Mask,"Sundae lips, every day 🍨💖

Our Lip Sleeping Mask gently exfoliates and deeply hydrates with Berry Fruit Complex, Shea Butter + Vitamin C- so you wake up with your softest lips ever.

What flavors would you scoop into your jar?

Find them all at @Sephora , #sephora, @kohls  , and our site!

#baskinrobbins #rainbowsherbet #lipsleepingmask #hydration #lipbalm #lipmask #lipcare #kbeauty #koreanskincare #laneigeus",,1339850,24324,760,25844,2025-10-07T13:00:36,https://www.youtube.com/watch?v=J3SFvMa5SG8,17
youtube,FB0M-TIW6Ao,LANEIGE US,"FIRST-EVER TRIPLE-LAYER LIP SLEEPING MASK 🍓🍰 Laneige Strawberry Shortcake Lip Sleeping Mask Three layers of lip love, one jar of pure sweetness 🍓🍰✨

Vanilla cake, sweet cream, and fresh strawberry--scoop our FIRST-EVER triple layer Lip Sleeping Mask (featuring three NEW scents) one-by-one or dig in for the ultimate Strawberry Shortcake Lip Sleeping Mask experience!

Be the first to shop exclusively on the @sephora app 8.22!

#lipsleepingmask #lipmask #lips #laneige #kbeauty",FIRST-EVER TRIPLE-LAYER LIP SLEEPING MASK 🍓🍰 Laneige Strawberry Shortcake Lip Sleeping Mask,"Three layers of lip love, one jar of pure sweetness 🍓🍰✨

Vanilla cake, sweet cream, and fresh strawberry--scoop our FIRST-EVER triple layer Lip Sleeping Mask (featuring three NEW scents) one-by-one or dig in for the ultimate Strawberry Shortcake Lip Sleeping Mask experience!

Be the first to shop exclusively on the @sephora app 8.22!

#lipsleepingmask #lipmask #lips #laneige #kbeauty",,460722,13837,984,15805,2025-08-20T20:41:02,https://www.youtube.com/watch?v=FB0M-TIW6Ao,14
youtube,0oMACFIYX04,Monica Ravi-Conway,"⁠@LANEIGE_US dropping not TWO but FOURRRR new shades of their glaze craze tinted lip serum‼️ SNEAKY SNEAKY @LANEIGE_US  dropping not TWO but FOURRRR new shades of their glaze craze tinted lip serum 🤌🏽😭

#laneige#browngirlmakeup#melaninmakeup#oliveskin#oliveundertone#laneigelipbalm#laneigetintedlipserum#tintedlipbalm#lipbalm",⁠@LANEIGE_US dropping not TWO but FOURRRR new shades of their glaze craze tinted lip serum‼️,"SNEAKY SNEAKY @LANEIGE_US  dropping not TWO but FOURRRR new shades of their glaze craze tinted lip serum 🤌🏽😭

#laneige#browngirlmakeup#melaninmakeup#oliveskin#oliveundertone#laneigelipbalm#laneigetintedlipserum#tintedlipbalm#lipbalm",,2414998,104216,359,104934,2025-04-09T17:02:33,https://www.youtube.com/watch?v=0oMACFIYX04,58
youtube,xGqXZICNAX8,LANEIGE US,"DID SOMEONE SAY BLUE LEMONADE?? 👀🌀🍋 Laneige Lip Sleeping Mask You asked, we listened (& delivered!) 🫶 Blue Lemonade Lip Sleeping Mask is NOW AVAILABLE exclusively on our site, TikTok Shop, and coming soon to @TheGroveLA  🍋🌀✨

💙Scent → fresh & zingy
•citrusy lemon + bubbly blue cream soda

Will you be adding it to your lippie collection?👀

#laneige #kbeauty lipsleepingmask #swirl #lip",DID SOMEONE SAY BLUE LEMONADE?? 👀🌀🍋 Laneige Lip Sleeping Mask,"You asked, we listened (& delivered!) 🫶 Blue Lemonade Lip Sleeping Mask is NOW AVAILABLE exclusively on our site, TikTok Shop, and coming soon to @TheGroveLA  🍋🌀✨

💙Scent → fresh & zingy
•citrusy lemon + bubbly blue cream soda

Will you be adding it to your lippie collection?👀

#laneige #kbeauty lipsleepingmask #swirl #lip",,545705,15352,774,16900,2025-10-27T19:23:59,https://www.youtube.com/watch?v=xGqXZICNAX8,12
youtube,d3LY65ADa2g,LANEIGE US,"OVERNIGHT GLOW-UP: Which Laneige Sleeping Mask Should You Choose? 💧🌿 💧WATER SLEEPING MASK
✨NEW✨3x Hyaluronic Acid = deep hydration + strong barrier
• Depuffs, softens, & boosts brightness
• Cooling gel texture for instant refresh

🌿 CICA SLEEPING MASK
✨ NEW ✨ Centella Repair Complex = calms, soothes, reduces visible redness
• Fragrance-free
• Addresses stressed skin

Shop now @Sephora, #sephora at @kohls, and us.laneige.com! 

#watersleepingmask #cicasleepingmask #laneige #kbeauty #koreanskincare #skincare #sleepingmask #hydratedskin",OVERNIGHT GLOW-UP: Which Laneige Sleeping Mask Should You Choose? 💧🌿,"💧WATER SLEEPING MASK
✨NEW✨3x Hyaluronic Acid = deep hydration + strong barrier
• Depuffs, softens, & boosts brightness
• Cooling gel texture for instant refresh

🌿 CICA SLEEPING MASK
✨ NEW ✨ Centella Repair Complex = calms, soothes, reduces visible redness
• Fragrance-free
• Addresses stressed skin

Shop now @Sephora, #sephora at @kohls, and us.laneige.com! 

#watersleepingmask #cicasleepingmask #laneige #kbeauty #koreanskincare #skincare #sleepingmask #hydratedskin",,131667,3846,307,4460,2025-08-18T18:31:14,https://www.youtube.com/watch?v=d3LY65ADa2g,14
youtube,YWolg20sZ6o,LANEIGE US,"THE ONLY CAR ESSENTIALS YOU AND YOUR LIPS NEED 💋🚗 Laneige Stardust Lip Glowy Balm Because spontaneous lip touch-ups at red lights are a must- always have your sparkle ready in the car! ✨💋

Stardust Lip Glowy Balm delivers soft shimmer, a sweet scent, and that hydrating glow we can’t live without.

Shop now @Sephora , #sephora @kohls , and on our site! 

#kbeauty #laneige #lipbalm",THE ONLY CAR ESSENTIALS YOU AND YOUR LIPS NEED 💋🚗 Laneige Stardust Lip Glowy Balm,"Because spontaneous lip touch-ups at red lights are a must- always have your sparkle ready in the car! ✨💋

Stardust Lip Glowy Balm delivers soft shimmer, a sweet scent, and that hydrating glow we can’t live without.

Shop now @Sephora , #sephora @kohls , and on our site! 

#kbeauty #laneige #lipbalm",,167807,4746,243,5232,2025-09-20T17:09:23,https://www.youtube.com/watch?v=YWolg20sZ6o,5
youtube,I9I57KM0hmg,LANEIGE US,"Which Lip Sleeping Mask drop is your favorite?! ⬇️🌈 Shop on Sephora: https://www.sephora.com/product/P420652
Shop on Amazon: https://www.amazon.com/dp/B07XXPHQZK
Shop on Laneige: https://us.laneige.com/products/lip-sleeping-mask

Stay tuned for new scents coming 👀

The little pink jar that we know and love is filled with antioxidant-rich ingredients to nourish and visibly smooth your lips. 

Apply Lip Sleeping Mask before you go to bed to strengthen lips moisture barrier and deeply hydrate lips while you sleep 💗

Shop your favorite Lip Sleeping Mask today at @Sephora, #Sephora at @kohls, @amazon and on us.laneige.com 

#laneige #kbeauty #koreanskincare #beauty #skincare #sephora #sephorahaul #lipgloss #glossy #lips #lipcare #vlog #beautyvlog #satisfying #satisfyingvideo #moisturebarrier",Which Lip Sleeping Mask drop is your favorite?! ⬇️🌈,"Shop on Sephora: https://www.sephora.com/product/P420652
Shop on Amazon: https://www.amazon.com/dp/B07XXPHQZK
Shop on Laneige: https://us.laneige.com/products/lip-sleeping-mask

Stay tuned for new scents coming 👀

The little pink jar that we know and love is filled with antioxidant-rich ingredients to nourish and visibly smooth your lips. 

Apply Lip Sleeping Mask before you go to bed to strengthen lips moisture barrier and deeply hydrate lips while you sleep 💗

Shop your favorite Lip Sleeping Mask today at @Sephora, #Sephora at @kohls, @amazon and on us.laneige.com 

#laneige #kbeauty #koreanskincare #beauty #skincare #sephora #sephorahaul #lipgloss #glossy #lips #lipcare #vlog #beautyvlog #satisfying #satisfyingvideo #moisturebarrier",,813657,21392,3848,29088,2025-07-06T13:00:36,https://www.youtube.com/watch?v=I9I57KM0hmg,19
youtube,ug3CTGa2Vg4,Aylen Park,Making CUSTOM Laneige lip sleeping masks in KOREA?!!😍🤩 #korea #beauty #kbeauty ,Making CUSTOM Laneige lip sleeping masks in KOREA?!!😍🤩 #korea #beauty #kbeauty,,,8485315,454202,1302,456806,2024-10-08T23:18:12,https://www.youtube.com/watch?v=ug3CTGa2Vg4,58
youtube,ULyAhl1093c,LANEIGE US,"LIPPIE ON-THE-GO #DIY HACK 🍓🍰 Laneige Strawberry Shortcake Lip Sleeping Mask From jar to tube- because lip cravings strike on-the-go anytime 🍓✨

Go layer by layer or mix for that perfect Strawberry Shortcake scent and shade! 

Shop now @Sephora, #sephora at @kohls and us.laneige.com

#lipsleepingmask #strawberrshortcake #laneige #kbeauty",LIPPIE ON-THE-GO #DIY HACK 🍓🍰 Laneige Strawberry Shortcake Lip Sleeping Mask,"From jar to tube- because lip cravings strike on-the-go anytime 🍓✨

Go layer by layer or mix for that perfect Strawberry Shortcake scent and shade! 

Shop now @Sephora, #sephora at @kohls and us.laneige.com

#lipsleepingmask #strawberrshortcake #laneige #kbeauty",,431640,11345,413,12171,2025-09-16T23:01:17,https://www.youtube.com/watch?v=ULyAhl1093c,16
youtube,EezQyzpyh8U,Tanning On The Beach 🏖️ ,Swatch  Laneige lip sleeping mask shade @LANEIGE_US #lipgloss #laneige ,Swatch  Laneige lip sleeping mask shade @LANEIGE_US #lipgloss #laneige,,,78351,910,41,992,2025-06-02T06:26:43,https://www.youtube.com/watch?v=EezQyzpyh8U,12
youtube,m3XR8Bg05Vw,LANEIGE US,"THE SWEETEST DESSERT FOR YOUR LIPS 🍰😋 Laneige Strawberry Shortcake Lip Sleeping Mask Dessert before bed? Approved. 🍰💋

Our Strawberry Shortcake Lip Sleeping Mask brings 3 sweet layers of hydration- fresh strawberry, strawberry cream, and vanilla cake- stacked into our sweetest overnight lip treat. ✨

Shop now on @Sephora , #sephora @kohls and us.laneige.com!

#laneige #lipmask #lipsleepingmask #strawberryshortcake #lipcare #kbeauty #koreanskincare",THE SWEETEST DESSERT FOR YOUR LIPS 🍰😋 Laneige Strawberry Shortcake Lip Sleeping Mask,"Dessert before bed? Approved. 🍰💋

Our Strawberry Shortcake Lip Sleeping Mask brings 3 sweet layers of hydration- fresh strawberry, strawberry cream, and vanilla cake- stacked into our sweetest overnight lip treat. ✨

Shop now on @Sephora , #sephora @kohls and us.laneige.com!

#laneige #lipmask #lipsleepingmask #strawberryshortcake #lipcare #kbeauty #koreanskincare",,811860,16989,563,18115,2025-08-24T15:40:17,https://www.youtube.com/watch?v=m3XR8Bg05Vw,20
